athens, greece, baghdad, iraq, ['iraq']
large, larger, hot, hotter, ['dry']
long, longer, loud, louder, ['voice']
long, longer, low, lower, ['high']
long, longer, new, newer, ['the']
long, longer, old, older, ['the']
long, longer, quick, quicker, ['succession']
long, longer, safe, safer, ['haven']
long, longer, sharp, sharper, ['contrast']
long, longer, short, shorter, ['story']
long, longer, simple, simpler, ['example']
long, longer, slow, slower, ['down']
long, longer, small, smaller, ['a']
long, longer, smart, smarter, ['card']
long, longer, strong, stronger, ['influence']
long, longer, tall, taller, ['buildings']
long, longer, tight, tighter, ['coach']
long, longer, tough, tougher, ['guy']
long, longer, warm, warmer, ['blooded']
long, longer, weak, weaker, ['strong']
long, longer, wide, wider, ['variety']
long, longer, young, younger, ['man']
long, longer, bad, worse, ['good']
long, longer, big, bigger, ['bang']
long, longer, bright, brighter, ['red']
long, longer, cheap, cheaper, ['trick']
long, longer, cold, colder, ['war']
long, longer, cool, cooler, ['summers']
long, longer, deep, deeper, ['space']
long, longer, easy, easier, ['access']
long, longer, fast, faster, ['food']
long, longer, good, better, ['example']
long, longer, great, greater, ['the']
long, longer, hard, harder, ['disk']
long, longer, heavy, heavier, ['metal']
long, longer, high, higher, ['school']
long, longer, hot, hotter, ['dry']
long, longer, large, larger, ['a']
loud, louder, low, lower, ['the']
loud, louder, new, newer, ['the']
loud, louder, old, older, ['the']
loud, louder, quick, quicker, ['the']
loud, louder, safe, safer, ['the']
loud, louder, sharp, sharper, ['a']
loud, louder, short, shorter, ['the']
loud, louder, simple, simpler, ['a']
loud, louder, slow, slower, ['the']
loud, louder, small, smaller, ['a']
loud, louder, smart, smarter, ['one']
loud, louder, strong, stronger, ['a']
loud, louder, tall, taller, ['and']
loud, louder, tight, tighter, ['end']
loud, louder, tough, tougher, ['a']
loud, louder, warm, warmer, ['the']
loud, louder, weak, weaker, ['the']
loud, louder, wide, wider, ['a']
loud, louder, young, younger, ['the']
loud, louder, bad, worse, ['the']
loud, louder, big, bigger, ['the']
loud, louder, bright, brighter, ['the']
loud, louder, cheap, cheaper, ['and']
loud, louder, cold, colder, ['the']
loud, louder, cool, cooler, ['the']
loud, louder, deep, deeper, ['the']
loud, louder, easy, easier, ['to']
loud, louder, fast, faster, ['the']
loud, louder, good, better, ['the']
loud, louder, great, greater, ['the']
loud, louder, hard, harder, ['the']
loud, louder, heavy, heavier, ['the']
loud, louder, high, higher, ['the']
loud, louder, hot, hotter, ['the']
loud, louder, large, larger, ['a']
loud, louder, long, longer, ['the']
low, lower, new, newer, ['the']
low, lower, old, older, ['the']
low, lower, quick, quicker, ['succession']
low, lower, safe, safer, ['haven']
low, lower, sharp, sharper, ['contrast']
low, lower, short, shorter, ['a']
low, lower, simple, simpler, ['a']
low, lower, slow, slower, ['down']
low, lower, small, smaller, ['a']
low, lower, smart, smarter, ['card']
low, lower, strong, stronger, ['a']
low, lower, tall, taller, ['feet']
low, lower, tight, tighter, ['ends']
low, lower, tough, tougher, ['guy']
low, lower, warm, warmer, ['blooded']
low, lower, weak, weaker, ['strong']
low, lower, wide, wider, ['range']
low, lower, young, younger, ['one']
low, lower, bad, worse, ['good']
low, lower, big, bigger, ['bang']
low, lower, bright, brighter, ['red']
low, lower, cheap, cheaper, ['trick']
low, lower, cold, colder, ['war']
low, lower, cool, cooler, ['summers']
low, lower, deep, deeper, ['space']
low, lower, easy, easier, ['to']
low, lower, fast, faster, ['food']
low, lower, good, better, ['a']
low, lower, great, greater, ['the']
low, lower, hard, harder, ['disk']
low, lower, heavy, heavier, ['metal']
low, lower, high, higher, ['the']
low, lower, hot, hotter, ['dry']
low, lower, large, larger, ['a']
low, lower, long, longer, ['the']
low, lower, loud, louder, ['aggressive']
new, newer, old, older, ['years']
new, newer, quick, quicker, ['succession']
new, newer, safe, safer, ['fail']
new, newer, sharp, sharper, ['contrast']
new, newer, short, shorter, ['story']
new, newer, simple, simpler, ['very']
new, newer, slow, slower, ['down']
new, newer, small, smaller, ['very']
new, newer, smart, smarter, ['bombs']
new, newer, strong, stronger, ['influence']
new, newer, tall, taller, ['feet']
new, newer, tight, tighter, ['ends']
new, newer, tough, tougher, ['guy']
new, newer, warm, warmer, ['blooded']
new, newer, weak, weaker, ['strong']
new, newer, wide, wider, ['range']
new, newer, young, younger, ['man']
new, newer, bad, worse, ['good']
new, newer, big, bigger, ['bang']
new, newer, bright, brighter, ['yellow']
new, newer, cheap, cheaper, ['trick']
new, newer, cold, colder, ['war']
new, newer, cool, cooler, ['summers']
new, newer, deep, deeper, ['space']
new, newer, easy, easier, ['access']
new, newer, fast, faster, ['food']
new, newer, good, better, ['very']
new, newer, great, greater, ['britain']
new, newer, hard, harder, ['disk']
new, newer, heavy, heavier, ['metal']
new, newer, high, higher, ['school']
new, newer, hot, hotter, ['dry']
new, newer, large, larger, ['number']
new, newer, long, longer, ['term']
new, newer, loud, louder, ['noise']
new, newer, low, lower, ['very']
old, older, quick, quicker, ['succession']
old, older, safe, safer, ['haven']
old, older, sharp, sharper, ['contrast']
old, older, short, shorter, ['a']
old, older, simple, simpler, ['a']
old, older, slow, slower, ['down']
old, older, small, smaller, ['a']
old, older, smart, smarter, ['card']
old, older, strong, stronger, ['a']
old, older, tall, taller, ['feet']
old, older, tight, tighter, ['end']
old, older, tough, tougher, ['guy']
old, older, warm, warmer, ['blooded']
old, older, weak, weaker, ['strong']
old, older, wide, wider, ['a']
old, older, young, younger, ['a']
old, older, bad, worse, ['good']
old, older, big, bigger, ['bang']
old, older, bright, brighter, ['star']
old, older, cheap, cheaper, ['labor']
old, older, cold, colder, ['war']
old, older, cool, cooler, ['summers']
old, older, deep, deeper, ['space']
old, older, easy, easier, ['relatively']
old, older, fast, faster, ['food']
old, older, good, better, ['a']
old, older, great, greater, ['the']
old, older, hard, harder, ['disk']
old, older, heavy, heavier, ['metal']
old, older, high, higher, ['a']
old, older, hot, hotter, ['dry']
old, older, large, larger, ['a']
old, older, long, longer, ['a']
old, older, loud, louder, ['voice']
old, older, low, lower, ['a']
old, older, new, newer, ['the']
quick, quicker, safe, safer, ['the']
quick, quicker, sharp, sharper, ['a']
quick, quicker, short, shorter, ['the']
quick, quicker, simple, simpler, ['a']
quick, quicker, slow, slower, ['the']
quick, quicker, small, smaller, ['a']
quick, quicker, smart, smarter, ['card']
quick, quicker, strong, stronger, ['a']
quick, quicker, tall, taller, ['m']
quick, quicker, tight, tighter, ['end']
quick, quicker, tough, tougher, ['guy']
quick, quicker, warm, warmer, ['the']
quick, quicker, weak, weaker, ['the']
quick, quicker, wide, wider, ['a']
quick, quicker, young, younger, ['the']
quick, quicker, bad, worse, ['the']
quick, quicker, big, bigger, ['the']
quick, quicker, bright, brighter, ['red']
quick, quicker, cheap, cheaper, ['labor']
quick, quicker, cold, colder, ['the']
quick, quicker, cool, cooler, ['summers']
quick, quicker, deep, deeper, ['the']
quick, quicker, easy, easier, ['to']
quick, quicker, fast, faster, ['the']
quick, quicker, good, better, ['the']
quick, quicker, great, greater, ['the']
quick, quicker, hard, harder, ['to']
quick, quicker, heavy, heavier, ['the']
quick, quicker, high, higher, ['the']
quick, quicker, hot, hotter, ['the']
quick, quicker, large, larger, ['a']
quick, quicker, long, longer, ['the']
quick, quicker, loud, louder, ['music']
quick, quicker, low, lower, ['the']
quick, quicker, new, newer, ['the']
quick, quicker, old, older, ['the']
safe, safer, sharp, sharper, ['contrast']
safe, safer, short, shorter, ['the']
safe, safer, simple, simpler, ['a']
safe, safer, slow, slower, ['the']
safe, safer, small, smaller, ['a']
safe, safer, smart, smarter, ['card']
safe, safer, strong, stronger, ['a']
safe, safer, tall, taller, ['one']
safe, safer, tight, tighter, ['end']
safe, safer, tough, tougher, ['guy']
safe, safer, warm, warmer, ['water']
safe, safer, weak, weaker, ['the']
safe, safer, wide, wider, ['a']
safe, safer, young, younger, ['the']
safe, safer, bad, worse, ['the']
safe, safer, big, bigger, ['the']
safe, safer, bright, brighter, ['red']
safe, safer, cheap, cheaper, ['labor']
safe, safer, cold, colder, ['the']
safe, safer, cool, cooler, ['summers']
safe, safer, deep, deeper, ['the']
safe, safer, easy, easier, ['to']
safe, safer, fast, faster, ['the']
safe, safer, good, better, ['the']
safe, safer, great, greater, ['the']
safe, safer, hard, harder, ['to']
safe, safer, heavy, heavier, ['the']
safe, safer, high, higher, ['the']
safe, safer, hot, hotter, ['the']
safe, safer, large, larger, ['a']
safe, safer, long, longer, ['the']
safe, safer, loud, louder, ['out']
safe, safer, low, lower, ['the']
safe, safer, new, newer, ['the']
safe, safer, old, older, ['the']
safe, safer, quick, quicker, ['succession']
sharp, sharper, short, shorter, ['the']
sharp, sharper, simple, simpler, ['a']
sharp, sharper, slow, slower, ['the']
sharp, sharper, small, smaller, ['a']
sharp, sharper, smart, smarter, ['card']
sharp, sharper, strong, stronger, ['a']
sharp, sharper, tall, taller, ['m']
sharp, sharper, tight, tighter, ['end']
sharp, sharper, tough, tougher, ['guy']
sharp, sharper, warm, warmer, ['and']
sharp, sharper, weak, weaker, ['the']
sharp, sharper, wide, wider, ['a']
sharp, sharper, young, younger, ['the']
sharp, sharper, bad, worse, ['the']
sharp, sharper, big, bigger, ['the']
sharp, sharper, bright, brighter, ['red']
sharp, sharper, cheap, cheaper, ['labor']
sharp, sharper, cold, colder, ['the']
sharp, sharper, cool, cooler, ['to']
sharp, sharper, deep, deeper, ['the']
sharp, sharper, easy, easier, ['to']
sharp, sharper, fast, faster, ['the']
sharp, sharper, good, better, ['the']
sharp, sharper, great, greater, ['the']
sharp, sharper, hard, harder, ['to']
sharp, sharper, heavy, heavier, ['the']
sharp, sharper, high, higher, ['the']
sharp, sharper, hot, hotter, ['the']
sharp, sharper, large, larger, ['a']
sharp, sharper, long, longer, ['the']
sharp, sharper, loud, louder, ['out']
sharp, sharper, low, lower, ['the']
sharp, sharper, new, newer, ['the']
sharp, sharper, old, older, ['the']
sharp, sharper, quick, quicker, ['to']
sharp, sharper, safe, safer, ['to']
short, shorter, simple, simpler, ['example']
short, shorter, slow, slower, ['down']
short, shorter, small, smaller, ['a']
short, shorter, smart, smarter, ['card']
short, shorter, strong, stronger, ['influence']
short, shorter, tall, taller, ['feet']
short, shorter, tight, tighter, ['end']
short, shorter, tough, tougher, ['guy']
short, shorter, warm, warmer, ['water']
short, shorter, weak, weaker, ['strong']
short, shorter, wide, wider, ['range']
short, shorter, young, younger, ['man']
short, shorter, bad, worse, ['good']
short, shorter, big, bigger, ['bang']
short, shorter, bright, brighter, ['red']
short, shorter, cheap, cheaper, ['labor']
short, shorter, cold, colder, ['war']
short, shorter, cool, cooler, ['summers']
short, shorter, deep, deeper, ['space']
short, shorter, easy, easier, ['to']
short, shorter, fast, faster, ['food']
short, shorter, good, better, ['to']
short, shorter, great, greater, ['the']
short, shorter, hard, harder, ['to']
short, shorter, heavy, heavier, ['metal']
short, shorter, high, higher, ['the']
short, shorter, hot, hotter, ['dry']
short, shorter, large, larger, ['a']
short, shorter, long, longer, ['the']
short, shorter, loud, louder, ['noise']
short, shorter, low, lower, ['high']
short, shorter, new, newer, ['the']
short, shorter, old, older, ['the']
short, shorter, quick, quicker, ['succession']
short, shorter, safe, safer, ['haven']
short, shorter, sharp, sharper, ['contrast']
simple, simpler, slow, slower, ['down']
simple, simpler, small, smaller, ['a']
simple, simpler, smart, smarter, ['card']
simple, simpler, strong, stronger, ['the']
simple, simpler, tall, taller, ['feet']
simple, simpler, tight, tighter, ['end']
simple, simpler, tough, tougher, ['guy']
simple, simpler, warm, warmer, ['blooded']
simple, simpler, weak, weaker, ['strong']
simple, simpler, wide, wider, ['range']
simple, simpler, young, younger, ['the']
simple, simpler, bad, worse, ['good']
simple, simpler, big, bigger, ['the']
simple, simpler, bright, brighter, ['red']
simple, simpler, cheap, cheaper, ['trick']
simple, simpler, cold, colder, ['war']
simple, simpler, cool, cooler, ['summers']
simple, simpler, deep, deeper, ['space']
simple, simpler, easy, easier, ['to']
simple, simpler, fast, faster, ['food']
simple, simpler, good, better, ['the']
simple, simpler, great, greater, ['the']
simple, simpler, hard, harder, ['to']
simple, simpler, heavy, heavier, ['metal']
simple, simpler, high, higher, ['the']
simple, simpler, hot, hotter, ['dry']
simple, simpler, large, larger, ['a']
simple, simpler, long, longer, ['the']
simple, simpler, loud, louder, ['voice']
simple, simpler, low, lower, ['the']
simple, simpler, new, newer, ['the']
simple, simpler, old, older, ['the']
simple, simpler, quick, quicker, ['succession']
simple, simpler, safe, safer, ['haven']
simple, simpler, sharp, sharper, ['contrast']
simple, simpler, short, shorter, ['the']
slow, slower, small, smaller, ['a']
slow, slower, smart, smarter, ['card']
slow, slower, strong, stronger, ['a']
slow, slower, tall, taller, ['m']
slow, slower, tight, tighter, ['end']
slow, slower, tough, tougher, ['guy']
slow, slower, warm, warmer, ['water']
slow, slower, weak, weaker, ['strong']
slow, slower, wide, wider, ['a']
slow, slower, young, younger, ['the']
slow, slower, bad, worse, ['good']
slow, slower, big, bigger, ['the']
slow, slower, bright, brighter, ['red']
slow, slower, cheap, cheaper, ['labor']
slow, slower, cold, colder, ['the']
slow, slower, cool, cooler, ['summers']
slow, slower, deep, deeper, ['the']
slow, slower, easy, easier, ['to']
slow, slower, fast, faster, ['as']
slow, slower, good, better, ['a']
slow, slower, great, greater, ['the']
slow, slower, hard, harder, ['to']
slow, slower, heavy, heavier, ['the']
slow, slower, high, higher, ['the']
slow, slower, hot, hotter, ['and']
slow, slower, large, larger, ['a']
slow, slower, long, longer, ['the']
slow, slower, loud, louder, ['out']
slow, slower, low, lower, ['the']
slow, slower, new, newer, ['the']
